Area,Date,Claims,FebLaborForce,CumClaims,PctFebLabor
Jeff Davis County,03/07/2020,12,6135.0,12,0.2
Jeff Davis County,03/14/2020,6,6135.0,18,0.3
Jeff Davis County,03/21/2020,4,6135.0,22,0.4
Jeff Davis County,03/28/2020,41,6135.0,63,1.0
Jeff Davis County,04/04/2020,208,6135.0,271,4.4
Jeff Davis County,04/11/2020,232,6135.0,503,8.2
Jeff Davis County,04/18/2020,266,6135.0,769,12.5
Jeff Davis County,04/25/2020,247,6135.0,1016,16.6
Jeff Davis County,05/02/2020,192,6135.0,1208,19.7
Jeff Davis County,05/09/2020,221,6135.0,1429,23.3
Jeff Davis County,05/16/2020,157,6135.0,1586,25.9
Jeff Davis County,05/23/2020,160,6135.0,1746,28.5
Jeff Davis County,05/30/2020,136,6135.0,1882,30.7
Jefferson County,03/07/2020,16,6759.0,16,0.2
Jefferson County,03/14/2020,14,6759.0,30,0.4
Jefferson County,03/21/2020,9,6759.0,39,0.6
Jefferson County,03/28/2020,69,6759.0,108,1.6
Jefferson County,04/04/2020,265,6759.0,373,5.5
Jefferson County,04/11/2020,277,6759.0,650,9.6
Jefferson County,04/18/2020,223,6759.0,873,12.9
Jefferson County,04/25/2020,262,6759.0,1135,16.8
Jefferson County,05/02/2020,249,6759.0,1384,20.5
Jefferson County,05/09/2020,199,6759.0,1583,23.4
Jefferson County,05/16/2020,176,6759.0,1759,26.0
Jefferson County,05/23/2020,157,6759.0,1916,28.3
Jefferson County,05/30/2020,143,6759.0,2059,30.5
Jenkins County,03/07/2020,6,3132.0,6,0.2
Jenkins County,03/14/2020,9,3132.0,15,0.5
Jenkins County,03/21/2020,5,3132.0,20,0.6
Jenkins County,03/28/2020,42,3132.0,62,2.0
Jenkins County,04/04/2020,127,3132.0,189,6.0
Jenkins County,04/11/2020,127,3132.0,316,10.1
Jenkins County,04/18/2020,102,3132.0,418,13.3
Jenkins County,04/25/2020,115,3132.0,533,17.0
Jenkins County,05/02/2020,78,3132.0,611,19.5
Jenkins County,05/09/2020,90,3132.0,701,22.4
Jenkins County,05/16/2020,102,3132.0,803,25.6
Jenkins County,05/23/2020,92,3132.0,895,28.6
Jenkins County,05/30/2020,43,3132.0,938,29.9
Johnson County,03/07/2020,7,4060.0,7,0.2
Johnson County,03/14/2020,10,4060.0,17,0.4
Johnson County,03/21/2020,4,4060.0,21,0.5
Johnson County,03/28/2020,24,4060.0,45,1.1
Johnson County,04/04/2020,107,4060.0,152,3.7
Johnson County,04/11/2020,137,4060.0,289,7.1
Johnson County,04/18/2020,121,4060.0,410,10.1
Johnson County,04/25/2020,80,4060.0,490,12.1
Johnson County,05/02/2020,74,4060.0,564,13.9
Johnson County,05/09/2020,74,4060.0,638,15.7
Johnson County,05/16/2020,73,4060.0,711,17.5
Johnson County,05/23/2020,106,4060.0,817,20.1
Johnson County,05/30/2020,56,4060.0,873,21.5
Jones County,03/07/2020,4,13885.0,4,0.0
Jones County,03/14/2020,10,13885.0,14,0.1
Jones County,03/21/2020,12,13885.0,26,0.2
Jones County,03/28/2020,217,13885.0,243,1.8
Jones County,04/04/2020,543,13885.0,786,5.7
Jones County,04/11/2020,432,13885.0,1218,8.8
Jones County,04/18/2020,292,13885.0,1510,10.9
Jones County,04/25/2020,390,13885.0,1900,13.7
Jones County,05/02/2020,342,13885.0,2242,16.1
Jones County,05/09/2020,350,13885.0,2592,18.7
Jones County,05/16/2020,257,13885.0,2849,20.5
Jones County,05/23/2020,231,13885.0,3080,22.2
Jones County,05/30/2020,181,13885.0,3261,23.5
Lamar County,03/07/2020,10,8414.0,10,0.1
Lamar County,03/14/2020,15,8414.0,25,0.3
Lamar County,03/21/2020,19,8414.0,44,0.5
Lamar County,03/28/2020,153,8414.0,197,2.3
Lamar County,04/04/2020,441,8414.0,638,7.6
Lamar County,04/11/2020,504,8414.0,1142,13.6
Lamar County,04/18/2020,266,8414.0,1408,16.7
Lamar County,04/25/2020,304,8414.0,1712,20.3
Lamar County,05/02/2020,309,8414.0,2021,24.0
Lamar County,05/09/2020,263,8414.0,2284,27.1
Lamar County,05/16/2020,191,8414.0,2475,29.4
Lamar County,05/23/2020,201,8414.0,2676,31.8
Lamar County,05/30/2020,182,8414.0,2858,34.0
Lanier County,03/07/2020,1,3803.0,1,0.0
Lanier County,03/14/2020,3,3803.0,4,0.1
Lanier County,03/21/2020,5,3803.0,9,0.2
Lanier County,03/28/2020,27,3803.0,36,0.9
Lanier County,04/04/2020,149,3803.0,185,4.9
Lanier County,04/11/2020,132,3803.0,317,8.3
Lanier County,04/18/2020,91,3803.0,408,10.7
Lanier County,04/25/2020,110,3803.0,518,13.6
Lanier County,05/02/2020,68,3803.0,586,15.4
Lanier County,05/09/2020,79,3803.0,665,17.5
Lanier County,05/16/2020,90,3803.0,755,19.9
Lanier County,05/23/2020,70,3803.0,825,21.7
Lanier County,05/30/2020,64,3803.0,889,23.4
Laurens County,03/07/2020,29,19144.0,29,0.2
Laurens County,03/14/2020,61,19144.0,90,0.5
Laurens County,03/21/2020,19,19144.0,109,0.6
Laurens County,03/28/2020,481,19144.0,590,3.1
Laurens County,04/04/2020,1154,19144.0,1744,9.1
Laurens County,04/11/2020,908,19144.0,2652,13.9
Laurens County,04/18/2020,950,19144.0,3602,18.8
Laurens County,04/25/2020,713,19144.0,4315,22.5
Laurens County,05/02/2020,575,19144.0,4890,25.5
Laurens County,05/09/2020,712,19144.0,5602,29.3
Laurens County,05/16/2020,512,19144.0,6114,31.9
Laurens County,05/23/2020,845,19144.0,6959,36.4
Laurens County,05/30/2020,344,19144.0,7303,38.1
Lee County,03/07/2020,13,14952.0,13,0.1
Lee County,03/14/2020,17,14952.0,30,0.2
Lee County,03/21/2020,24,14952.0,54,0.4
Lee County,03/28/2020,608,14952.0,662,4.4
Lee County,04/04/2020,1280,14952.0,1942,13.0
Lee County,04/11/2020,1117,14952.0,3059,20.5
Lee County,04/18/2020,902,14952.0,3961,26.5
Lee County,04/25/2020,1122,14952.0,5083,34.0
Lee County,05/02/2020,763,14952.0,5846,39.1
Lee County,05/09/2020,824,14952.0,6670,44.6
Lee County,05/16/2020,610,14952.0,7280,48.7
Lee County,05/23/2020,548,14952.0,7828,52.4
Lee County,05/30/2020,453,14952.0,8281,55.4
Liberty County,03/07/2020,25,26720.0,25,0.1
Liberty County,03/14/2020,26,26720.0,51,0.2
Liberty County,03/21/2020,36,26720.0,87,0.3
Liberty County,03/28/2020,429,26720.0,516,1.9
Liberty County,04/04/2020,1618,26720.0,2134,8.0
Liberty County,04/11/2020,1193,26720.0,3327,12.5
Liberty County,04/18/2020,968,26720.0,4295,16.1
Liberty County,04/25/2020,1190,26720.0,5485,20.5
Liberty County,05/02/2020,1245,26720.0,6730,25.2
Liberty County,05/09/2020,1237,26720.0,7967,29.8
Liberty County,05/16/2020,799,26720.0,8766,32.8
Liberty County,05/23/2020,845,26720.0,9611,36.0
Liberty County,05/30/2020,712,26720.0,10323,38.6
Lincoln County,03/07/2020,8,3639.0,8,0.2
Lincoln County,03/14/2020,1,3639.0,9,0.2
Lincoln County,03/21/2020,9,3639.0,18,0.5
Lincoln County,03/28/2020,32,3639.0,50,1.4
Lincoln County,04/04/2020,180,3639.0,230,6.3
Lincoln County,04/11/2020,122,3639.0,352,9.7
Lincoln County,04/18/2020,88,3639.0,440,12.1
Lincoln County,04/25/2020,115,3639.0,555,15.3
Lincoln County,05/02/2020,117,3639.0,672,18.5
Lincoln County,05/09/2020,93,3639.0,765,21.0
Lincoln County,05/16/2020,75,3639.0,840,23.1
Lincoln County,05/23/2020,92,3639.0,932,25.6
Lincoln County,05/30/2020,62,3639.0,994,27.3
Long County,03/07/2020,4,8359.0,4,0.0
Long County,03/14/2020,11,8359.0,15,0.2
Long County,03/21/2020,5,8359.0,20,0.2
Long County,03/28/2020,62,8359.0,82,1.0
Long County,04/04/2020,304,8359.0,386,4.6
Long County,04/11/2020,245,8359.0,631,7.5
Long County,04/18/2020,270,8359.0,901,10.8
Long County,04/25/2020,271,8359.0,1172,14.0
Long County,05/02/2020,230,8359.0,1402,16.8
Long County,05/09/2020,234,8359.0,1636,19.6
Long County,05/16/2020,215,8359.0,1851,22.1
Long County,05/23/2020,218,8359.0,2069,24.8
Long County,05/30/2020,200,8359.0,2269,27.1
Lowndes County,03/07/2020,38,51877.0,38,0.1
Lowndes County,03/14/2020,34,51877.0,72,0.1
Lowndes County,03/21/2020,48,51877.0,120,0.2
Lowndes County,03/28/2020,760,51877.0,880,1.7
Lowndes County,04/04/2020,3400,51877.0,4280,8.3
Lowndes County,04/11/2020,3121,51877.0,7401,14.3
Lowndes County,04/18/2020,2218,51877.0,9619,18.5
Lowndes County,04/25/2020,2389,51877.0,12008,23.1
Lowndes County,05/02/2020,2165,51877.0,14173,27.3
Lowndes County,05/09/2020,2014,51877.0,16187,31.2
Lowndes County,05/16/2020,1694,51877.0,17881,34.5
Lowndes County,05/23/2020,1800,51877.0,19681,37.9
Lowndes County,05/30/2020,1466,51877.0,21147,40.8
Lumpkin County,03/07/2020,9,16908.0,9,0.1
Lumpkin County,03/14/2020,6,16908.0,15,0.1
Lumpkin County,03/21/2020,23,16908.0,38,0.2
Lumpkin County,03/28/2020,426,16908.0,464,2.7
Lumpkin County,04/04/2020,1128,16908.0,1592,9.4
Lumpkin County,04/11/2020,806,16908.0,2398,14.2
Lumpkin County,04/18/2020,725,16908.0,3123,18.5
Lumpkin County,04/25/2020,665,16908.0,3788,22.4
Lumpkin County,05/02/2020,569,16908.0,4357,25.8
Lumpkin County,05/09/2020,568,16908.0,4925,29.1
Lumpkin County,05/16/2020,448,16908.0,5373,31.8
Lumpkin County,05/23/2020,363,16908.0,5736,33.9
Lumpkin County,05/30/2020,430,16908.0,6166,36.5
McDuffie County,03/07/2020,12,8972.0,12,0.1
McDuffie County,03/14/2020,24,8972.0,36,0.4
McDuffie County,03/21/2020,6,8972.0,42,0.5
McDuffie County,03/28/2020,106,8972.0,148,1.6
McDuffie County,04/04/2020,495,8972.0,643,7.2
McDuffie County,04/11/2020,494,8972.0,1137,12.7
McDuffie County,04/18/2020,401,8972.0,1538,17.1
McDuffie County,04/25/2020,541,8972.0,2079,23.2
McDuffie County,05/02/2020,399,8972.0,2478,27.6
McDuffie County,05/09/2020,319,8972.0,2797,31.2
McDuffie County,05/16/2020,249,8972.0,3046,34.0
McDuffie County,05/23/2020,283,8972.0,3329,37.1
McDuffie County,05/30/2020,270,8972.0,3599,40.1
McIntosh County,03/07/2020,4,6207.0,4,0.1
McIntosh County,03/14/2020,7,6207.0,11,0.2
McIntosh County,03/21/2020,4,6207.0,15,0.2
McIntosh County,03/28/2020,90,6207.0,105,1.7
McIntosh County,04/04/2020,449,6207.0,554,8.9
McIntosh County,04/11/2020,378,6207.0,932,15.0
McIntosh County,04/18/2020,196,6207.0,1128,18.2
McIntosh County,04/25/2020,236,6207.0,1364,22.0
McIntosh County,05/02/2020,153,6207.0,1517,24.4
McIntosh County,05/09/2020,212,6207.0,1729,27.9
McIntosh County,05/16/2020,131,6207.0,1860,30.0
McIntosh County,05/23/2020,106,6207.0,1966,31.7
McIntosh County,05/30/2020,133,6207.0,2099,33.8
Macon County,03/07/2020,13,4837.0,13,0.3
Macon County,03/14/2020,8,4837.0,21,0.4
Macon County,03/21/2020,4,4837.0,25,0.5
Macon County,03/28/2020,96,4837.0,121,2.5
Macon County,04/04/2020,279,4837.0,400,8.3
Macon County,04/11/2020,284,4837.0,684,14.1
Macon County,04/18/2020,215,4837.0,899,18.6
Macon County,04/25/2020,168,4837.0,1067,22.1
Macon County,05/02/2020,153,4837.0,1220,25.2
Macon County,05/09/2020,133,4837.0,1353,28.0
Macon County,05/16/2020,136,4837.0,1489,30.8
Macon County,05/23/2020,176,4837.0,1665,34.4
Macon County,05/30/2020,88,4837.0,1753,36.2
Madison County,03/07/2020,8,13479.0,8,0.1
Madison County,03/14/2020,18,13479.0,26,0.2
Madison County,03/21/2020,36,13479.0,62,0.5
Madison County,03/28/2020,360,13479.0,422,3.1
Madison County,04/04/2020,827,13479.0,1249,9.3
Madison County,04/11/2020,728,13479.0,1977,14.7
Madison County,04/18/2020,652,13479.0,2629,19.5
Madison County,04/25/2020,740,13479.0,3369,25.0
Madison County,05/02/2020,471,13479.0,3840,28.5
Madison County,05/09/2020,600,13479.0,4440,32.9
Madison County,05/16/2020,393,13479.0,4833,35.9
Madison County,05/23/2020,463,13479.0,5296,39.3
Madison County,05/30/2020,377,13479.0,5673,42.1
Marion County,03/07/2020,2,3339.0,2,0.1
Marion County,03/14/2020,3,3339.0,5,0.1
Marion County,03/21/2020,2,3339.0,7,0.2
Marion County,03/28/2020,39,3339.0,46,1.4
Marion County,04/04/2020,112,3339.0,158,4.7
Marion County,04/11/2020,117,3339.0,275,8.2
Marion County,04/18/2020,90,3339.0,365,10.9
Marion County,04/25/2020,101,3339.0,466,14.0
Marion County,05/02/2020,105,3339.0,571,17.1
Marion County,05/09/2020,82,3339.0,653,19.6
Marion County,05/16/2020,125,3339.0,778,23.3
Marion County,05/23/2020,58,3339.0,836,25.0
Marion County,05/30/2020,61,3339.0,897,26.9
Meriwether County,03/07/2020,11,9053.0,11,0.1
Meriwether County,03/14/2020,17,9053.0,28,0.3
Meriwether County,03/21/2020,13,9053.0,41,0.5
Meriwether County,03/28/2020,168,9053.0,209,2.3
Meriwether County,04/04/2020,585,9053.0,794,8.8
Meriwether County,04/11/2020,575,9053.0,1369,15.1
Meriwether County,04/18/2020,481,9053.0,1850,20.4
Meriwether County,04/25/2020,518,9053.0,2368,26.2
Meriwether County,05/02/2020,386,9053.0,2754,30.4
Meriwether County,05/09/2020,433,9053.0,3187,35.2
Meriwether County,05/16/2020,303,9053.0,3490,38.6
Meriwether County,05/23/2020,361,9053.0,3851,42.5
Meriwether County,05/30/2020,305,9053.0,4156,45.9
Miller County,03/07/2020,2,2846.0,2,0.1
Miller County,03/14/2020,5,2846.0,7,0.2
Miller County,03/21/2020,2,2846.0,9,0.3
Miller County,03/28/2020,29,2846.0,38,1.3
Miller County,04/04/2020,74,2846.0,112,3.9
Miller County,04/11/2020,53,2846.0,165,5.8
Miller County,04/18/2020,46,2846.0,211,7.4
Miller County,04/25/2020,60,2846.0,271,9.5
Miller County,05/02/2020,52,2846.0,323,11.3
Miller County,05/09/2020,106,2846.0,429,15.1
Miller County,05/16/2020,45,2846.0,474,16.7
Miller County,05/23/2020,38,2846.0,512,18.0
Miller County,05/30/2020,30,2846.0,542,19.0
Mitchell County,03/07/2020,6,8790.0,6,0.1
Mitchell County,03/14/2020,7,8790.0,13,0.1
Mitchell County,03/21/2020,7,8790.0,20,0.2
Mitchell County,03/28/2020,99,8790.0,119,1.4
Mitchell County,04/04/2020,310,8790.0,429,4.9
Mitchell County,04/11/2020,245,8790.0,674,7.7
Mitchell County,04/18/2020,176,8790.0,850,9.7
Mitchell County,04/25/2020,217,8790.0,1067,12.1
Mitchell County,05/02/2020,180,8790.0,1247,14.2
Mitchell County,05/09/2020,203,8790.0,1450,16.5
Mitchell County,05/16/2020,182,8790.0,1632,18.6
Mitchell County,05/23/2020,175,8790.0,1807,20.6
Mitchell County,05/30/2020,126,8790.0,1933,22.0
Monroe County,03/07/2020,6,13177.0,6,0.0
Monroe County,03/14/2020,12,13177.0,18,0.1
Monroe County,03/21/2020,18,13177.0,36,0.3
Monroe County,03/28/2020,210,13177.0,246,1.9
Monroe County,04/04/2020,646,13177.0,892,6.8
Monroe County,04/11/2020,526,13177.0,1418,10.8
Monroe County,04/18/2020,316,13177.0,1734,13.2
Monroe County,04/25/2020,407,13177.0,2141,16.2
Monroe County,05/02/2020,404,13177.0,2545,19.3
Monroe County,05/09/2020,406,13177.0,2951,22.4
Monroe County,05/16/2020,275,13177.0,3226,24.5
Monroe County,05/23/2020,244,13177.0,3470,26.3
Monroe County,05/30/2020,212,13177.0,3682,27.9
Montgomery County,03/07/2020,7,3857.0,7,0.2
Montgomery County,03/14/2020,9,3857.0,16,0.4
Montgomery County,03/21/2020,5,3857.0,21,0.5
Montgomery County,03/28/2020,53,3857.0,74,1.9
Montgomery County,04/04/2020,151,3857.0,225,5.8
Montgomery County,04/11/2020,232,3857.0,457,11.8
Montgomery County,04/18/2020,245,3857.0,702,18.2
Montgomery County,04/25/2020,162,3857.0,864,22.4
Montgomery County,05/02/2020,186,3857.0,1050,27.2
Montgomery County,05/09/2020,141,3857.0,1191,30.9
Montgomery County,05/16/2020,168,3857.0,1359,35.2
Montgomery County,05/23/2020,131,3857.0,1490,38.6
Montgomery County,05/30/2020,126,3857.0,1616,41.9
Morgan County,03/07/2020,10,9430.0,10,0.1
Morgan County,03/14/2020,5,9430.0,15,0.2
Morgan County,03/21/2020,52,9430.0,67,0.7
Morgan County,03/28/2020,208,9430.0,275,2.9
Morgan County,04/04/2020,583,9430.0,858,9.1
Morgan County,04/11/2020,521,9430.0,1379,14.6
Morgan County,04/18/2020,330,9430.0,1709,18.1
Morgan County,04/25/2020,449,9430.0,2158,22.9
Morgan County,05/02/2020,318,9430.0,2476,26.3
Morgan County,05/09/2020,369,9430.0,2845,30.2
Morgan County,05/16/2020,286,9430.0,3131,33.2
Morgan County,05/23/2020,219,9430.0,3350,35.5
Morgan County,05/30/2020,253,9430.0,3603,38.2
Murray County,03/07/2020,40,15630.0,40,0.3
Murray County,03/14/2020,32,15630.0,72,0.5
Murray County,03/21/2020,21,15630.0,93,0.6
Murray County,03/28/2020,304,15630.0,397,2.5
Murray County,04/04/2020,870,15630.0,1267,8.1
Murray County,04/11/2020,1277,15630.0,2544,16.3
Murray County,04/18/2020,2275,15630.0,4819,30.8
Murray County,04/25/2020,1276,15630.0,6095,39.0
Murray County,05/02/2020,1151,15630.0,7246,46.4
Murray County,05/09/2020,1341,15630.0,8587,54.9
Murray County,05/16/2020,832,15630.0,9419,60.3
Murray County,05/23/2020,723,15630.0,10142,64.9
Murray County,05/30/2020,671,15630.0,10813,69.2
Muscogee County,03/07/2020,72,77764.0,72,0.1
Muscogee County,03/14/2020,106,77764.0,178,0.2
Muscogee County,03/21/2020,106,77764.0,284,0.4
Muscogee County,03/28/2020,2144,77764.0,2428,3.1
Muscogee County,04/04/2020,6146,77764.0,8574,11.0
Muscogee County,04/11/2020,4639,77764.0,13213,17.0
Muscogee County,04/18/2020,3588,77764.0,16801,21.6
Muscogee County,04/25/2020,4076,77764.0,20877,26.8
Muscogee County,05/02/2020,3309,77764.0,24186,31.1
Muscogee County,05/09/2020,3831,77764.0,28017,36.0
Muscogee County,05/16/2020,2777,77764.0,30794,39.6
Muscogee County,05/23/2020,3069,77764.0,33863,43.5
Muscogee County,05/30/2020,2533,77764.0,36396,46.8
Newton County,03/07/2020,54,53066.0,54,0.1
Newton County,03/14/2020,74,53066.0,128,0.2
Newton County,03/21/2020,134,53066.0,262,0.5
Newton County,03/28/2020,1250,53066.0,1512,2.8
Newton County,04/04/2020,3987,53066.0,5499,10.4
Newton County,04/11/2020,3078,53066.0,8577,16.2
Newton County,04/18/2020,2122,53066.0,10699,20.2
Newton County,04/25/2020,2724,53066.0,13423,25.3
Newton County,05/02/2020,2338,53066.0,15761,29.7
Newton County,05/09/2020,2479,53066.0,18240,34.4
Newton County,05/16/2020,1910,53066.0,20150,38.0
Newton County,05/23/2020,1692,53066.0,21842,41.2
Newton County,05/30/2020,1507,53066.0,23349,44.0
Oconee County,03/07/2020,6,19754.0,6,0.0
Oconee County,03/14/2020,5,19754.0,11,0.1
Oconee County,03/21/2020,42,19754.0,53,0.3
Oconee County,03/28/2020,427,19754.0,480,2.4
Oconee County,04/04/2020,877,19754.0,1357,6.9
Oconee County,04/11/2020,759,19754.0,2116,10.7
Oconee County,04/18/2020,682,19754.0,2798,14.2
Oconee County,04/25/2020,811,19754.0,3609,18.3
Oconee County,05/02/2020,597,19754.0,4206,21.3
Oconee County,05/09/2020,706,19754.0,4912,24.9
Oconee County,05/16/2020,558,19754.0,5470,27.7
Oconee County,05/23/2020,478,19754.0,5948,30.1
Oconee County,05/30/2020,420,19754.0,6368,32.2
Oglethorpe County,03/07/2020,4,7081.0,4,0.1
Oglethorpe County,03/14/2020,6,7081.0,10,0.1
Oglethorpe County,03/21/2020,16,7081.0,26,0.4
Oglethorpe County,03/28/2020,110,7081.0,136,1.9
Oglethorpe County,04/04/2020,277,7081.0,413,5.8
Oglethorpe County,04/11/2020,278,7081.0,691,9.8
Oglethorpe County,04/18/2020,179,7081.0,870,12.3
Oglethorpe County,04/25/2020,246,7081.0,1116,15.8
Oglethorpe County,05/02/2020,134,7081.0,1250,17.7
Oglethorpe County,05/09/2020,302,7081.0,1552,21.9
Oglethorpe County,05/16/2020,138,7081.0,1690,23.9
Oglethorpe County,05/23/2020,170,7081.0,1860,26.3
Oglethorpe County,05/30/2020,102,7081.0,1962,27.7
Paulding County,03/07/2020,43,87450.0,43,0.0
Paulding County,03/14/2020,52,87450.0,95,0.1
Paulding County,03/21/2020,164,87450.0,259,0.3
Paulding County,03/28/2020,1869,87450.0,2128,2.4
Paulding County,04/04/2020,5882,87450.0,8010,9.2
Paulding County,04/11/2020,3695,87450.0,11705,13.4
Paulding County,04/18/2020,2998,87450.0,14703,16.8
Paulding County,04/25/2020,3205,87450.0,17908,20.5
Paulding County,05/02/2020,2649,87450.0,20557,23.5
Paulding County,05/09/2020,2942,87450.0,23499,26.9
Paulding County,05/16/2020,1945,87450.0,25444,29.1
Paulding County,05/23/2020,1936,87450.0,27380,31.3
Paulding County,05/30/2020,1802,87450.0,29182,33.4
Peach County,03/07/2020,11,12033.0,11,0.1
Peach County,03/14/2020,10,12033.0,21,0.2
Peach County,03/21/2020,18,12033.0,39,0.3
Peach County,03/28/2020,240,12033.0,279,2.3
Peach County,04/04/2020,703,12033.0,982,8.2
Peach County,04/11/2020,851,12033.0,1833,15.2
Peach County,04/18/2020,593,12033.0,2426,20.2
Peach County,04/25/2020,544,12033.0,2970,24.7
Peach County,05/02/2020,449,12033.0,3419,28.4
Peach County,05/09/2020,479,12033.0,3898,32.4
Peach County,05/16/2020,316,12033.0,4214,35.0
Peach County,05/23/2020,388,12033.0,4602,38.2
Peach County,05/30/2020,291,12033.0,4893,40.7
Pickens County,03/07/2020,19,15536.0,19,0.1
Pickens County,03/14/2020,18,15536.0,37,0.2
Pickens County,03/21/2020,47,15536.0,84,0.5
Pickens County,03/28/2020,342,15536.0,426,2.7
Pickens County,04/04/2020,978,15536.0,1404,9.0
Pickens County,04/11/2020,712,15536.0,2116,13.6
Pickens County,04/18/2020,602,15536.0,2718,17.5
Pickens County,04/25/2020,592,15536.0,3310,21.3
Pickens County,05/02/2020,584,15536.0,3894,25.1
Pickens County,05/09/2020,664,15536.0,4558,29.3
Pickens County,05/16/2020,396,15536.0,4954,31.9
Pickens County,05/23/2020,358,15536.0,5312,34.2
Pickens County,05/30/2020,328,15536.0,5640,36.3
Pierce County,03/07/2020,4,8833.0,4,0.0
Pierce County,03/14/2020,11,8833.0,15,0.2
Pierce County,03/21/2020,6,8833.0,21,0.2
Pierce County,03/28/2020,81,8833.0,102,1.2
Pierce County,04/04/2020,386,8833.0,488,5.5
Pierce County,04/11/2020,244,8833.0,732,8.3
Pierce County,04/18/2020,442,8833.0,1174,13.3
Pierce County,04/25/2020,295,8833.0,1469,16.6
Pierce County,05/02/2020,324,8833.0,1793,20.3
Pierce County,05/09/2020,232,8833.0,2025,22.9
Pierce County,05/16/2020,237,8833.0,2262,25.6
Pierce County,05/23/2020,243,8833.0,2505,28.4
Pierce County,05/30/2020,213,8833.0,2718,30.8
Pike County,03/07/2020,2,9052.0,2,0.0
Pike County,03/14/2020,10,9052.0,12,0.1
Pike County,03/21/2020,21,9052.0,33,0.4
Pike County,03/28/2020,118,9052.0,151,1.7
Pike County,04/04/2020,471,9052.0,622,6.9
Pike County,04/11/2020,497,9052.0,1119,12.4
Pike County,04/18/2020,338,9052.0,1457,16.1
Pike County,04/25/2020,364,9052.0,1821,20.1
Pike County,05/02/2020,340,9052.0,2161,23.9
Pike County,05/09/2020,277,9052.0,2438,26.9
Pike County,05/16/2020,212,9052.0,2650,29.3
Pike County,05/23/2020,204,9052.0,2854,31.5
Pike County,05/30/2020,190,9052.0,3044,33.6
Polk County,03/07/2020,28,18619.0,28,0.2
Polk County,03/14/2020,62,18619.0,90,0.5
Polk County,03/21/2020,73,18619.0,163,0.9
Polk County,03/28/2020,314,18619.0,477,2.6
Polk County,04/04/2020,1572,18619.0,2049,11.0
Polk County,04/11/2020,932,18619.0,2981,16.0
Polk County,04/18/2020,1145,18619.0,4126,22.2
Polk County,04/25/2020,945,18619.0,5071,27.2
Polk County,05/02/2020,759,18619.0,5830,31.3
Polk County,05/09/2020,862,18619.0,6692,35.9
Polk County,05/16/2020,555,18619.0,7247,38.9
Polk County,05/23/2020,607,18619.0,7854,42.2
Polk County,05/30/2020,463,18619.0,8317,44.7
Pulaski County,03/07/2020,3,4144.0,3,0.1
Pulaski County,03/14/2020,5,4144.0,8,0.2
Pulaski County,03/21/2020,2,4144.0,10,0.2
Pulaski County,03/28/2020,31,4144.0,41,1.0
Pulaski County,04/04/2020,123,4144.0,164,4.0
Pulaski County,04/11/2020,151,4144.0,315,7.6
Pulaski County,04/18/2020,112,4144.0,427,10.3
Pulaski County,04/25/2020,130,4144.0,557,13.4
Pulaski County,05/02/2020,101,4144.0,658,15.9
Pulaski County,05/09/2020,70,4144.0,728,17.6
Pulaski County,05/16/2020,72,4144.0,800,19.3
Pulaski County,05/23/2020,63,4144.0,863,20.8
Pulaski County,05/30/2020,50,4144.0,913,22.0
Putnam County,03/07/2020,9,8273.0,9,0.1
Putnam County,03/14/2020,2,8273.0,11,0.1
Putnam County,03/21/2020,13,8273.0,24,0.3
Putnam County,03/28/2020,217,8273.0,241,2.9
Putnam County,04/04/2020,648,8273.0,889,10.7
Putnam County,04/11/2020,604,8273.0,1493,18.0
Putnam County,04/18/2020,356,8273.0,1849,22.3
Putnam County,04/25/2020,359,8273.0,2208,26.7
Putnam County,05/02/2020,359,8273.0,2567,31.0
Putnam County,05/09/2020,380,8273.0,2947,35.6
Putnam County,05/16/2020,242,8273.0,3189,38.5
Putnam County,05/23/2020,251,8273.0,3440,41.6
Putnam County,05/30/2020,266,8273.0,3706,44.8
Quitman County,03/07/2020,0,797.0,0,0.0
Quitman County,03/14/2020,1,797.0,1,0.1
Quitman County,03/21/2020,0,797.0,1,0.1
Quitman County,03/28/2020,2,797.0,3,0.4
Quitman County,04/04/2020,8,797.0,11,1.4
Quitman County,04/11/2020,6,797.0,17,2.1
Quitman County,04/18/2020,8,797.0,25,3.1
Quitman County,04/25/2020,18,797.0,43,5.4
Quitman County,05/02/2020,8,797.0,51,6.4
Quitman County,05/09/2020,9,797.0,60,7.5
Quitman County,05/16/2020,6,797.0,66,8.3
Quitman County,05/23/2020,7,797.0,73,9.2
Quitman County,05/30/2020,7,797.0,80,10.0
Rabun County,03/07/2020,5,6948.0,5,0.1
Rabun County,03/14/2020,6,6948.0,11,0.2
Rabun County,03/21/2020,10,6948.0,21,0.3
Rabun County,03/28/2020,208,6948.0,229,3.3
Rabun County,04/04/2020,697,6948.0,926,13.3
Rabun County,04/11/2020,332,6948.0,1258,18.1
Rabun County,04/18/2020,302,6948.0,1560,22.5
Rabun County,04/25/2020,256,6948.0,1816,26.1
Rabun County,05/02/2020,190,6948.0,2006,28.9
Rabun County,05/09/2020,286,6948.0,2292,33.0
Rabun County,05/16/2020,143,6948.0,2435,35.0
Rabun County,05/23/2020,149,6948.0,2584,37.2
Rabun County,05/30/2020,131,6948.0,2715,39.1
Randolph County,03/07/2020,0,2616.0,0,0.0
Randolph County,03/14/2020,5,2616.0,5,0.2
